키로1 (tofhdnsakdmatotlwkr3)	한끼줍쇼	시청자 118명	Eternal Return	2022-11-21 10:08:56.374770
매가네 (amazonz2222)	짱구	시청자 117명	Sexy Sniper	2022-11-21 10:08:56.374770
_뱁새1 (yusin2796)	메운디 응애	시청자 115명	StarCraft	2022-11-21 10:08:56.374770
지요씨 (jxyxssi)	모코코 로아 CCTV 🐰	시청자 114명	Lost Ark	2022-11-21 10:08:56.374770
우쭐리우중 (woojoung1016)	시즌8 부활의 신호탄	시청자 114명	Teamfight Tactics	2022-11-21 10:08:56.374770
박대봉 (daebongs)	지스타 갔다와서 뒤늦게 노방종 드롭스 (11-19)	시청자 113명	Black Desert	2022-11-21 10:08:56.374770
메이드냥이 (kemi0213)	24시간 방송채널 [!편성]	시청자 111명	Sexy Sniper	2022-11-21 10:08:56.374770
jeck_zero	ALGS 북미대회 같이 보기	시청자 109명	Apex Legends	2022-11-21 10:08:56.374770
폭스발리다경이 (qwer01351)	★발리 폭스 다경이네★24시간  #발리 #폭스 #다경이네 #홀짝 #벽치기 #한라백두 #도지 #코인 #비트코인	시청자 100명	Lineage: The Blood Pledge	2022-11-21 10:08:56.374770
레드쏘이 (redssoy0)	베이비스텝 우 베이비	시청자 99명	Just Chatting	2022-11-21 10:08:56.374770
이남송 (namsonglee)	나도 이제 지스타 가본적 이씀 ㅋㄷㅋㄷ	시청자 99명	Just Chatting	2022-11-21 10:08:56.374770
강선종 (kangsunjong)	7.5 / 망령 왔습니다	시청자 99명	Teamfight Tactics	2022-11-21 10:08:56.374770
Dacktem	Class Playthrough / Legendary, Hardcore, Zenith seed	시청자 98명	Terraria	2022-11-21 10:08:56.374770
